cliente_id,nombre,edad,genero,ubicacion
18368.0,Cliente_18368,18.0,F,CDMX
18369.0,Cliente_18369,51.0,F,Tijuana
18370.0,Cliente_18370,68.0,Otro,Guadalajara
18371.0,Cliente_18371,21.0,M,Guadalajara
18372.0,Cliente_18372,66.0,F,Guadalajara
18373.0,Cliente_18373,53.0,F,Monterrey
18374.0,Cliente_18374,39.0,F,CDMX
18375.0,Cliente_18375,30.0,M,Tijuana
18376.0,Cliente_18376,29.0,F,Tijuana
18377.0,Cliente_18377,49.0,Otro,Guadalajara
18378.0,Cliente_18378,44.0,F,Guadalajara
18379.0,Cliente_18379,20.0,Otro,Tijuana
18380.0,Cliente_18380,21.0,Otro,Monterrey
18381.0,Cliente_18381,59.0,M,Tijuana
18382.0,Cliente_18382,40.0,F,Guadalajara
18383.0,Cliente_18383,23.0,M,Puebla
18384.0,Cliente_18384,67.0,F,CDMX
,,,,
18386.0,Cliente_18386,46.0,F,Puebla
18387.0,Cliente_18387,43.0,F,Guadalajara
18388.0,Cliente_18388,26.0,M,Monterrey
18389.0,Cliente_18389,51.0,M,CDMX
18390.0,Cliente_18390,22.0,Otro,CDMX
18391.0,Cliente_18391,18.0,M,Monterrey
18392.0,Cliente_18392,18.0,F,Guadalajara
18393.0,Cliente_18393,25.0,F,Guadalajara
18394.0,Cliente_18394,57.0,Otro,CDMX
18395.0,Cliente_18395,46.0,Otro,Puebla
18396.0,Cliente_18396,65.0,M,CDMX
18397.0,Cliente_18397,28.0,F,Puebla
18398.0,Cliente_18398,28.0,F,CDMX
18399.0,Cliente_18399,44.0,F,Tijuana
18400.0,Cliente_18400,55.0,M,Guadalajara
18401.0,Cliente_18401,28.0,F,CDMX
18402.0,Cliente_18402,67.0,F,Tijuana
18403.0,Cliente_18403,58.0,Otro,Monterrey
18404.0,Cliente_18404,18.0,Otro,Tijuana
18405.0,Cliente_18405,28.0,Otro,Puebla
18406.0,Cliente_18406,69.0,Otro,CDMX
18407.0,Cliente_18407,19.0,M,Tijuana
18408.0,Cliente_18408,42.0,F,Guadalajara
18409.0,Cliente_18409,22.0,F,Monterrey
18410.0,Cliente_18410,59.0,M,Puebla
18411.0,Cliente_18411,23.0,M,Monterrey
18412.0,Cliente_18412,33.0,Otro,CDMX
18413.0,Cliente_18413,51.0,M,Puebla
18414.0,Cliente_18414,41.0,F,Monterrey
18415.0,Cliente_18415,33.0,F,Monterrey
18416.0,Cliente_18416,36.0,F,Puebla
18417.0,Cliente_18417,54.0,F,Monterrey
18418.0,Cliente_18418,28.0,F,Tijuana
18419.0,Cliente_18419,57.0,F,CDMX
18420.0,Cliente_18420,18.0,M,Guadalajara
18421.0,Cliente_18421,63.0,M,Monterrey
18422.0,Cliente_18422,59.0,F,CDMX
18423.0,Cliente_18423,47.0,M,Monterrey
18424.0,Cliente_18424,60.0,Otro,Guadalajara
18425.0,Cliente_18425,32.0,F,CDMX
18426.0,Cliente_18426,33.0,F,Monterrey
18427.0,Cliente_18427,30.0,F,Guadalajara
18428.0,Cliente_18428,19.0,M,Puebla
18429.0,Cliente_18429,45.0,Otro,Tijuana
18430.0,Cliente_18430,57.0,Otro,Puebla
18431.0,Cliente_18431,48.0,F,Monterrey
18432.0,Cliente_18432,58.0,M,CDMX
18433.0,Cliente_18433,32.0,F,CDMX
18434.0,Cliente_18434,35.0,M,Monterrey
18435.0,Cliente_18435,32.0,F,Guadalajara
18436.0,Cliente_18436,66.0,Otro,Monterrey
18437.0,Cliente_18437,25.0,F,Puebla
18438.0,Cliente_18438,54.0,F,Guadalajara
18439.0,Cliente_18439,30.0,F,CDMX
18440.0,Cliente_18440,37.0,M,Monterrey
18441.0,Cliente_18441,51.0,F,Puebla
18442.0,Cliente_18442,39.0,F,Guadalajara
18443.0,Cliente_18443,51.0,F,Monterrey
18444.0,Cliente_18444,36.0,M,Monterrey
18445.0,Cliente_18445,58.0,Otro,Monterrey
18446.0,Cliente_18446,56.0,F,Puebla
18447.0,Cliente_18447,69.0,Otro,Puebla
18448.0,Cliente_18448,48.0,Otro,Monterrey
,,,,
18450.0,Cliente_18450,50.0,Otro,Guadalajara
18451.0,Cliente_18451,31.0,M,Monterrey
18452.0,Cliente_18452,60.0,F,CDMX
18453.0,Cliente_18453,50.0,M,CDMX
18454.0,Cliente_18454,60.0,F,CDMX
18455.0,Cliente_18455,29.0,M,Guadalajara
18456.0,Cliente_18456,27.0,F,Tijuana
18457.0,Cliente_18457,48.0,M,Puebla
18458.0,Cliente_18458,23.0,M,Puebla
18459.0,Cliente_18459,32.0,Otro,Tijuana
18460.0,Cliente_18460,45.0,F,Tijuana
18461.0,Cliente_18461,44.0,M,Monterrey
147951.524232112,Cliente_18462,310.52463168693197,Otro,Tijuana
18463.0,Cliente_18463,56.0,M,CDMX
18464.0,Cliente_18464,41.0,F,Puebla
18465.0,Cliente_18465,51.0,M,Tijuana
18466.0,Cliente_18466,63.0,Otro,Monterrey
18467.0,Cliente_18467,69.0,F,Monterrey
18468.0,Cliente_18468,35.0,M,Puebla
18469.0,Cliente_18469,26.0,F,Puebla
18470.0,Cliente_18470,47.0,Otro,Puebla
18471.0,Cliente_18471,60.0,F,Monterrey
18472.0,Cliente_18472,45.0,M,CDMX
,,,,
18474.0,Cliente_18474,65.0,F,Guadalajara
18475.0,Cliente_18475,42.0,M,CDMX
18476.0,Cliente_18476,51.0,M,Monterrey
18477.0,Cliente_18477,50.0,M,Guadalajara
18478.0,Cliente_18478,37.0,M,Guadalajara
18479.0,Cliente_18479,19.0,M,Monterrey
18480.0,Cliente_18480,56.0,Otro,Monterrey
18481.0,Cliente_18481,20.0,Otro,Puebla
18482.0,Cliente_18482,62.0,M,CDMX
18483.0,Cliente_18483,42.0,F,Monterrey
18484.0,Cliente_18484,33.0,M,CDMX
18485.0,Cliente_18485,25.0,Otro,CDMX
136581.30570658873,Cliente_18486,663.3803792012477,F,Monterrey
18487.0,Cliente_18487,43.0,F,CDMX
18488.0,Cliente_18488,46.0,F,Monterrey
18489.0,Cliente_18489,29.0,M,Guadalajara
18490.0,Cliente_18490,30.0,M,CDMX
18491.0,Cliente_18491,39.0,M,CDMX
18492.0,Cliente_18492,67.0,F,Tijuana
18493.0,Cliente_18493,63.0,M,CDMX
18494.0,Cliente_18494,51.0,Otro,CDMX
18495.0,Cliente_18495,57.0,F,Puebla
18496.0,Cliente_18496,28.0,Otro,Tijuana
18497.0,Cliente_18497,66.0,Otro,Guadalajara
18498.0,Cliente_18498,53.0,F,Guadalajara
18499.0,Cliente_18499,47.0,Otro,Puebla
18500.0,Cliente_18500,40.0,M,Tijuana
18501.0,Cliente_18501,58.0,M,Tijuana
18502.0,Cliente_18502,20.0,F,CDMX
18503.0,Cliente_18503,36.0,F,Puebla
18504.0,Cliente_18504,50.0,F,Puebla
18505.0,Cliente_18505,62.0,M,CDMX
18506.0,Cliente_18506,46.0,Otro,Puebla
18507.0,Cliente_18507,32.0,M,Guadalajara
18508.0,Cliente_18508,41.0,F,Tijuana
18509.0,Cliente_18509,34.0,M,Monterrey
18510.0,Cliente_18510,66.0,M,Tijuana
18511.0,Cliente_18511,33.0,F,Tijuana
18512.0,Cliente_18512,49.0,Otro,Guadalajara
18513.0,Cliente_18513,34.0,F,Puebla
18514.0,Cliente_18514,23.0,M,Guadalajara
18515.0,Cliente_18515,39.0,F,Guadalajara
18516.0,Cliente_18516,37.0,F,Guadalajara
18517.0,Cliente_18517,19.0,M,Monterrey
18518.0,Cliente_18518,31.0,Otro,Monterrey
18519.0,Cliente_18519,43.0,F,Guadalajara
18520.0,Cliente_18520,37.0,M,CDMX
18521.0,Cliente_18521,52.0,F,CDMX
18522.0,Cliente_18522,44.0,F,Puebla
18523.0,Cliente_18523,40.0,Otro,CDMX
18524.0,Cliente_18524,67.0,Otro,Guadalajara
18525.0,Cliente_18525,31.0,M,Puebla
18526.0,Cliente_18526,26.0,F,Monterrey
18527.0,Cliente_18527,33.0,M,Monterrey
18528.0,Cliente_18528,44.0,M,CDMX
18529.0,Cliente_18529,26.0,M,CDMX
18530.0,Cliente_18530,25.0,F,Puebla
18531.0,Cliente_18531,69.0,Otro,Tijuana
18532.0,Cliente_18532,34.0,F,Monterrey
18533.0,Cliente_18533,34.0,Otro,Monterrey
18534.0,Cliente_18534,30.0,F,Tijuana
18535.0,Cliente_18535,69.0,Otro,Monterrey
18536.0,Cliente_18536,19.0,Otro,Guadalajara
18537.0,Cliente_18537,27.0,M,Puebla
18538.0,Cliente_18538,32.0,Otro,Puebla
18539.0,Cliente_18539,24.0,F,CDMX
18540.0,Cliente_18540,55.0,F,Guadalajara
18541.0,Cliente_18541,49.0,M,Guadalajara
18542.0,Cliente_18542,36.0,Otro,Monterrey
18543.0,Cliente_18543,57.0,Otro,Monterrey
18544.0,Cliente_18544,52.0,F,Monterrey
18545.0,Cliente_18545,49.0,Otro,Monterrey
18546.0,Cliente_18546,41.0,Otro,Guadalajara
18547.0,Cliente_18547,51.0,F,Puebla
18548.0,Cliente_18548,33.0,F,Puebla
18549.0,Cliente_18549,60.0,F,Guadalajara
18550.0,Cliente_18550,41.0,Otro,Guadalajara
18551.0,Cliente_18551,51.0,F,Monterrey
18552.0,Cliente_18552,29.0,Otro,Puebla
18553.0,Cliente_18553,41.0,M,Tijuana
18554.0,Cliente_18554,53.0,F,Monterrey
18555.0,Cliente_18555,55.0,M,Guadalajara
18556.0,Cliente_18556,67.0,Otro,Monterrey
18557.0,Cliente_18557,30.0,F,Guadalajara
18558.0,Cliente_18558,31.0,Otro,Monterrey
18559.0,Cliente_18559,63.0,M,Puebla
18560.0,Cliente_18560,36.0,F,Puebla
18561.0,Cliente_18561,58.0,F,CDMX
18562.0,Cliente_18562,65.0,M,Puebla
18563.0,Cliente_18563,36.0,Otro,Tijuana
18564.0,Cliente_18564,24.0,M,Puebla
18565.0,Cliente_18565,19.0,Otro,CDMX
18566.0,Cliente_18566,66.0,F,Puebla
18567.0,Cliente_18567,59.0,F,Tijuana
18568.0,Cliente_18568,33.0,Otro,Monterrey
18569.0,Cliente_18569,52.0,Otro,Monterrey
18570.0,Cliente_18570,45.0,F,Monterrey
18571.0,Cliente_18571,44.0,M,CDMX
18572.0,Cliente_18572,39.0,M,Puebla
18573.0,Cliente_18573,20.0,F,Monterrey
18574.0,Cliente_18574,25.0,M,Tijuana
18575.0,Cliente_18575,32.0,M,Guadalajara
18576.0,Cliente_18576,47.0,Otro,CDMX
18577.0,Cliente_18577,65.0,M,Guadalajara
18578.0,Cliente_18578,40.0,F,Tijuana
18579.0,Cliente_18579,43.0,Otro,Puebla
18580.0,Cliente_18580,25.0,F,CDMX
18581.0,Cliente_18581,24.0,Otro,Monterrey
18582.0,Cliente_18582,38.0,Otro,CDMX
18583.0,Cliente_18583,25.0,M,Tijuana
18584.0,Cliente_18584,59.0,F,Monterrey
18585.0,Cliente_18585,66.0,M,Guadalajara
18586.0,Cliente_18586,18.0,F,Tijuana
18587.0,Cliente_18587,43.0,F,Puebla
18588.0,Cliente_18588,34.0,Otro,Monterrey
18589.0,Cliente_18589,36.0,M,Guadalajara
18590.0,Cliente_18590,59.0,Otro,Guadalajara
18591.0,Cliente_18591,39.0,M,Monterrey
18592.0,Cliente_18592,43.0,M,Monterrey
18593.0,Cliente_18593,21.0,M,CDMX
18594.0,Cliente_18594,55.0,M,Puebla
18595.0,Cliente_18595,49.0,Otro,Monterrey
18596.0,Cliente_18596,54.0,Otro,Monterrey
18597.0,Cliente_18597,45.0,Otro,Puebla
18598.0,Cliente_18598,46.0,M,CDMX
18599.0,Cliente_18599,22.0,Otro,CDMX
18600.0,Cliente_18600,67.0,F,Puebla
18601.0,Cliente_18601,20.0,F,Monterrey
,,,,
18603.0,Cliente_18603,63.0,Otro,Guadalajara
18604.0,Cliente_18604,48.0,M,Monterrey
18605.0,Cliente_18605,46.0,Otro,Monterrey
18606.0,Cliente_18606,43.0,Otro,Tijuana
18607.0,Cliente_18607,24.0,Otro,Monterrey
18608.0,Cliente_18608,44.0,F,Tijuana
18609.0,Cliente_18609,62.0,F,Puebla
18610.0,Cliente_18610,28.0,F,Puebla
18611.0,Cliente_18611,55.0,Otro,CDMX
18612.0,Cliente_18612,38.0,M,Puebla
18613.0,Cliente_18613,53.0,F,Guadalajara
,,,,
18615.0,Cliente_18615,30.0,F,CDMX
18616.0,Cliente_18616,18.0,F,CDMX
18617.0,Cliente_18617,47.0,M,Puebla
18618.0,Cliente_18618,23.0,M,Puebla
18619.0,Cliente_18619,64.0,M,CDMX
18620.0,Cliente_18620,29.0,M,Monterrey
18621.0,Cliente_18621,19.0,Otro,Puebla
18622.0,Cliente_18622,56.0,F,Guadalajara
18623.0,Cliente_18623,19.0,M,Guadalajara
18624.0,Cliente_18624,38.0,M,Monterrey
18625.0,Cliente_18625,42.0,M,Guadalajara
18626.0,Cliente_18626,54.0,Otro,Puebla
,,,,
18628.0,Cliente_18628,49.0,M,Tijuana
18629.0,Cliente_18629,60.0,Otro,Puebla
18630.0,Cliente_18630,53.0,F,Monterrey
18631.0,Cliente_18631,25.0,M,Monterrey
18632.0,Cliente_18632,63.0,Otro,Puebla
18633.0,Cliente_18633,41.0,Otro,Tijuana
18634.0,Cliente_18634,34.0,Otro,Guadalajara
18635.0,Cliente_18635,45.0,M,Guadalajara
18636.0,Cliente_18636,49.0,Otro,Tijuana
18637.0,Cliente_18637,69.0,M,Monterrey
18638.0,Cliente_18638,28.0,F,Puebla
18639.0,Cliente_18639,65.0,Otro,Guadalajara
18640.0,Cliente_18640,38.0,F,Monterrey
18641.0,Cliente_18641,30.0,F,Tijuana
18642.0,Cliente_18642,55.0,Otro,CDMX
18643.0,Cliente_18643,53.0,Otro,Tijuana
18644.0,Cliente_18644,40.0,M,Puebla
18645.0,Cliente_18645,63.0,Otro,CDMX
18646.0,Cliente_18646,40.0,F,Monterrey
18647.0,Cliente_18647,39.0,F,Guadalajara
18648.0,Cliente_18648,46.0,F,Puebla
18649.0,Cliente_18649,29.0,F,Tijuana
18650.0,Cliente_18650,21.0,M,CDMX
18651.0,Cliente_18651,57.0,M,Monterrey
18652.0,Cliente_18652,62.0,Otro,Guadalajara
18653.0,Cliente_18653,35.0,Otro,CDMX
18654.0,Cliente_18654,25.0,Otro,Guadalajara
18655.0,Cliente_18655,56.0,F,CDMX
18656.0,Cliente_18656,62.0,Otro,Puebla
18657.0,Cliente_18657,40.0,Otro,Guadalajara
18658.0,Cliente_18658,32.0,M,Monterrey
182276.5197163501,Cliente_18659,246.7001144843012,M,CDMX
18660.0,Cliente_18660,61.0,M,Guadalajara
18661.0,Cliente_18661,31.0,Otro,Monterrey
18662.0,Cliente_18662,26.0,F,Monterrey
18663.0,Cliente_18663,37.0,F,Tijuana
18664.0,Cliente_18664,52.0,Otro,CDMX
18665.0,Cliente_18665,63.0,M,CDMX
18666.0,Cliente_18666,35.0,M,Monterrey
18667.0,Cliente_18667,35.0,M,Guadalajara
18668.0,Cliente_18668,63.0,M,Guadalajara
18669.0,Cliente_18669,38.0,Otro,Puebla
18670.0,Cliente_18670,29.0,F,Puebla
18671.0,Cliente_18671,65.0,M,Tijuana
18672.0,Cliente_18672,38.0,Otro,Tijuana
18673.0,Cliente_18673,34.0,M,Tijuana
18674.0,Cliente_18674,53.0,Otro,Guadalajara
18675.0,Cliente_18675,48.0,Otro,Monterrey
18676.0,Cliente_18676,60.0,F,CDMX
18677.0,Cliente_18677,37.0,F,Guadalajara
,,,,
,,,,
18680.0,Cliente_18680,43.0,M,Monterrey
18681.0,Cliente_18681,65.0,M,Puebla
18682.0,Cliente_18682,26.0,Otro,Monterrey
18683.0,Cliente_18683,48.0,F,CDMX
18684.0,Cliente_18684,56.0,Otro,Puebla
18685.0,Cliente_18685,22.0,F,CDMX
18686.0,Cliente_18686,21.0,Otro,Puebla
18687.0,Cliente_18687,18.0,Otro,Guadalajara
18688.0,Cliente_18688,27.0,M,Tijuana
18689.0,Cliente_18689,20.0,F,Monterrey
18690.0,Cliente_18690,53.0,Otro,Puebla
18691.0,Cliente_18691,43.0,Otro,CDMX
18692.0,Cliente_18692,23.0,M,Guadalajara
18693.0,Cliente_18693,45.0,F,Guadalajara
18694.0,Cliente_18694,48.0,M,CDMX
18695.0,Cliente_18695,32.0,M,Guadalajara
18696.0,Cliente_18696,18.0,Otro,Monterrey
18697.0,Cliente_18697,37.0,Otro,Puebla
18698.0,Cliente_18698,60.0,M,Monterrey
18699.0,Cliente_18699,58.0,F,Tijuana
143512.75465499127,Cliente_18700,174.2199407312554,F,Guadalajara
18701.0,Cliente_18701,21.0,Otro,Guadalajara
18702.0,Cliente_18702,60.0,M,Guadalajara
18703.0,Cliente_18703,19.0,M,Puebla
18704.0,Cliente_18704,62.0,Otro,Puebla
18705.0,Cliente_18705,65.0,F,Guadalajara
18706.0,Cliente_18706,28.0,F,Puebla
18707.0,Cliente_18707,60.0,M,Monterrey
18708.0,Cliente_18708,19.0,F,Monterrey
18709.0,Cliente_18709,45.0,F,Tijuana
18710.0,Cliente_18710,49.0,Otro,CDMX
18711.0,Cliente_18711,68.0,Otro,CDMX
18712.0,Cliente_18712,58.0,F,Monterrey
18713.0,Cliente_18713,34.0,M,CDMX
18714.0,Cliente_18714,23.0,Otro,Monterrey
18715.0,Cliente_18715,20.0,M,Tijuana
18716.0,Cliente_18716,60.0,M,Puebla
18717.0,Cliente_18717,48.0,F,Guadalajara
18718.0,Cliente_18718,57.0,M,Guadalajara
18719.0,Cliente_18719,66.0,F,Monterrey
18720.0,Cliente_18720,39.0,F,Monterrey
18721.0,Cliente_18721,60.0,M,Tijuana
18722.0,Cliente_18722,50.0,F,CDMX
18723.0,Cliente_18723,24.0,M,CDMX
18724.0,Cliente_18724,23.0,M,Puebla
18725.0,Cliente_18725,42.0,Otro,Puebla
18726.0,Cliente_18726,37.0,M,CDMX
18727.0,Cliente_18727,33.0,F,Monterrey
18728.0,Cliente_18728,59.0,F,Puebla
18729.0,Cliente_18729,36.0,F,Puebla
18730.0,Cliente_18730,32.0,F,Tijuana
18731.0,Cliente_18731,21.0,M,Puebla
18732.0,Cliente_18732,37.0,M,Puebla
18733.0,Cliente_18733,49.0,M,CDMX
18734.0,Cliente_18734,34.0,M,Puebla
18735.0,Cliente_18735,23.0,F,Monterrey
18736.0,Cliente_18736,42.0,F,Guadalajara
18737.0,Cliente_18737,49.0,M,Puebla
18738.0,Cliente_18738,37.0,M,Tijuana
18739.0,Cliente_18739,65.0,Otro,Monterrey
18740.0,Cliente_18740,18.0,M,Tijuana
18741.0,Cliente_18741,22.0,M,Monterrey
18742.0,Cliente_18742,63.0,M,CDMX
18743.0,Cliente_18743,41.0,Otro,CDMX
18744.0,Cliente_18744,20.0,M,CDMX
18745.0,Cliente_18745,60.0,Otro,CDMX
18746.0,Cliente_18746,40.0,F,Tijuana
18747.0,Cliente_18747,28.0,F,CDMX
18748.0,Cliente_18748,57.0,F,CDMX
18749.0,Cliente_18749,26.0,Otro,Guadalajara
18750.0,Cliente_18750,50.0,M,Puebla
18751.0,Cliente_18751,60.0,F,Puebla
18752.0,Cliente_18752,38.0,Otro,Tijuana
18753.0,Cliente_18753,50.0,F,Guadalajara
18754.0,Cliente_18754,48.0,F,Puebla
18755.0,Cliente_18755,41.0,M,CDMX
18756.0,Cliente_18756,27.0,M,Tijuana
18757.0,Cliente_18757,39.0,Otro,Puebla
18758.0,Cliente_18758,38.0,Otro,Monterrey
18759.0,Cliente_18759,69.0,F,CDMX
18760.0,Cliente_18760,27.0,M,Tijuana
18761.0,Cliente_18761,19.0,F,Tijuana
,,,,
18763.0,Cliente_18763,45.0,M,Guadalajara
18764.0,Cliente_18764,63.0,Otro,Puebla
18765.0,Cliente_18765,35.0,M,Monterrey
18766.0,Cliente_18766,32.0,F,Monterrey
18767.0,Cliente_18767,53.0,Otro,Tijuana
18768.0,Cliente_18768,31.0,Otro,Guadalajara
18769.0,Cliente_18769,44.0,Otro,Guadalajara
18770.0,Cliente_18770,33.0,F,Puebla
18771.0,Cliente_18771,51.0,Otro,Puebla
18772.0,Cliente_18772,67.0,F,Tijuana
18773.0,Cliente_18773,29.0,F,Monterrey
18774.0,Cliente_18774,43.0,M,Guadalajara
18775.0,Cliente_18775,50.0,Otro,Guadalajara
18776.0,Cliente_18776,67.0,Otro,Tijuana
18777.0,Cliente_18777,27.0,M,CDMX
18778.0,Cliente_18778,33.0,M,Puebla
18779.0,Cliente_18779,21.0,F,Monterrey
18780.0,Cliente_18780,39.0,F,CDMX
18781.0,Cliente_18781,39.0,Otro,Tijuana
18782.0,Cliente_18782,26.0,F,Puebla
18783.0,Cliente_18783,24.0,F,Puebla
18784.0,Cliente_18784,42.0,F,Puebla
18785.0,Cliente_18785,33.0,Otro,Puebla
18786.0,Cliente_18786,18.0,M,Monterrey
18787.0,Cliente_18787,26.0,Otro,CDMX
18788.0,Cliente_18788,65.0,Otro,Tijuana
18789.0,Cliente_18789,64.0,M,Tijuana
18790.0,Cliente_18790,63.0,M,Monterrey
18791.0,Cliente_18791,29.0,M,Tijuana
18792.0,Cliente_18792,29.0,F,CDMX
18793.0,Cliente_18793,53.0,F,Guadalajara
18794.0,Cliente_18794,53.0,M,Tijuana
18795.0,Cliente_18795,37.0,F,CDMX
18796.0,Cliente_18796,28.0,M,CDMX
18797.0,Cliente_18797,29.0,M,Monterrey
18798.0,Cliente_18798,37.0,Otro,Puebla
18799.0,Cliente_18799,35.0,Otro,Tijuana
18800.0,Cliente_18800,37.0,Otro,Tijuana
18801.0,Cliente_18801,51.0,Otro,Tijuana
18802.0,Cliente_18802,18.0,Otro,CDMX
18803.0,Cliente_18803,35.0,F,Monterrey
18804.0,Cliente_18804,67.0,M,Tijuana
18805.0,Cliente_18805,60.0,M,CDMX
18806.0,Cliente_18806,52.0,F,Tijuana
18807.0,Cliente_18807,42.0,Otro,Guadalajara
,,,,
18809.0,Cliente_18809,34.0,F,Monterrey
18810.0,Cliente_18810,56.0,M,CDMX
18811.0,Cliente_18811,27.0,F,Guadalajara
18812.0,Cliente_18812,24.0,M,Puebla
18813.0,Cliente_18813,26.0,Otro,Puebla
18814.0,Cliente_18814,62.0,M,CDMX
18815.0,Cliente_18815,39.0,F,Puebla
18816.0,Cliente_18816,26.0,M,Puebla
18817.0,Cliente_18817,64.0,F,CDMX
18818.0,Cliente_18818,43.0,Otro,Puebla
18819.0,Cliente_18819,48.0,Otro,Monterrey
18820.0,Cliente_18820,49.0,Otro,Monterrey
18821.0,Cliente_18821,27.0,F,Puebla
18822.0,Cliente_18822,48.0,F,Tijuana
18823.0,Cliente_18823,47.0,M,CDMX
18824.0,Cliente_18824,38.0,Otro,Guadalajara
18825.0,Cliente_18825,33.0,M,CDMX
18826.0,Cliente_18826,60.0,M,CDMX
18827.0,Cliente_18827,32.0,M,Tijuana
18828.0,Cliente_18828,64.0,M,Monterrey
18829.0,Cliente_18829,24.0,Otro,CDMX
18830.0,Cliente_18830,39.0,M,Puebla
18831.0,Cliente_18831,62.0,F,CDMX
18832.0,Cliente_18832,54.0,M,CDMX
18833.0,Cliente_18833,60.0,M,Tijuana
18834.0,Cliente_18834,20.0,M,Monterrey
18835.0,Cliente_18835,33.0,M,Guadalajara
18836.0,Cliente_18836,48.0,Otro,Guadalajara
18837.0,Cliente_18837,65.0,Otro,Puebla
18838.0,Cliente_18838,43.0,Otro,Tijuana
18839.0,Cliente_18839,54.0,M,Tijuana
18840.0,Cliente_18840,34.0,M,Monterrey
18841.0,Cliente_18841,36.0,F,Monterrey
18842.0,Cliente_18842,29.0,M,CDMX
18843.0,Cliente_18843,65.0,M,Guadalajara
18844.0,Cliente_18844,35.0,M,Guadalajara
18845.0,Cliente_18845,67.0,Otro,CDMX
18846.0,Cliente_18846,52.0,M,Puebla
18847.0,Cliente_18847,65.0,M,CDMX
18848.0,Cliente_18848,22.0,Otro,Guadalajara
18849.0,Cliente_18849,68.0,F,Puebla
18850.0,Cliente_18850,57.0,Otro,Guadalajara
18851.0,Cliente_18851,39.0,M,Puebla
18852.0,Cliente_18852,69.0,M,Puebla
18853.0,Cliente_18853,59.0,M,CDMX
18854.0,Cliente_18854,48.0,M,Guadalajara
18855.0,Cliente_18855,30.0,Otro,Puebla
18856.0,Cliente_18856,47.0,M,Guadalajara
18857.0,Cliente_18857,26.0,Otro,Tijuana
18858.0,Cliente_18858,30.0,M,Guadalajara
18859.0,Cliente_18859,22.0,F,Monterrey
18860.0,Cliente_18860,22.0,F,Tijuana
18861.0,Cliente_18861,50.0,M,Puebla
18862.0,Cliente_18862,47.0,M,Puebla
18863.0,Cliente_18863,29.0,F,Tijuana
18864.0,Cliente_18864,51.0,Otro,Monterrey
18865.0,Cliente_18865,66.0,Otro,Puebla
18866.0,Cliente_18866,24.0,Otro,Monterrey
18867.0,Cliente_18867,31.0,Otro,Guadalajara
18868.0,Cliente_18868,67.0,Otro,CDMX
18869.0,Cliente_18869,33.0,M,CDMX
18870.0,Cliente_18870,64.0,M,Guadalajara
18871.0,Cliente_18871,61.0,Otro,Guadalajara
18872.0,Cliente_18872,32.0,F,CDMX
18873.0,Cliente_18873,39.0,F,Monterrey
18874.0,Cliente_18874,54.0,M,Monterrey
18875.0,Cliente_18875,32.0,Otro,Guadalajara
18876.0,Cliente_18876,25.0,F,CDMX
18877.0,Cliente_18877,59.0,F,CDMX
18878.0,Cliente_18878,48.0,F,Guadalajara
18879.0,Cliente_18879,66.0,F,Guadalajara
18880.0,Cliente_18880,53.0,M,Guadalajara
18881.0,Cliente_18881,23.0,Otro,Tijuana
18882.0,Cliente_18882,48.0,M,Puebla
18883.0,Cliente_18883,25.0,M,Guadalajara
18884.0,Cliente_18884,56.0,F,Monterrey
18885.0,Cliente_18885,47.0,Otro,CDMX
18886.0,Cliente_18886,44.0,Otro,Guadalajara
18887.0,Cliente_18887,66.0,F,Guadalajara
18888.0,Cliente_18888,25.0,Otro,Monterrey
18889.0,Cliente_18889,29.0,F,CDMX
18890.0,Cliente_18890,19.0,M,Puebla
18891.0,Cliente_18891,28.0,Otro,Puebla
18892.0,Cliente_18892,69.0,F,Tijuana
18893.0,Cliente_18893,33.0,M,Monterrey
18894.0,Cliente_18894,29.0,M,Puebla
18895.0,Cliente_18895,48.0,F,CDMX
18896.0,Cliente_18896,47.0,F,Tijuana
18897.0,Cliente_18897,47.0,Otro,CDMX
18898.0,Cliente_18898,62.0,M,Guadalajara
18899.0,Cliente_18899,38.0,Otro,CDMX
18900.0,Cliente_18900,65.0,M,Guadalajara
18901.0,Cliente_18901,26.0,Otro,Tijuana
18902.0,Cliente_18902,60.0,M,Tijuana
18903.0,Cliente_18903,56.0,Otro,Guadalajara
18904.0,Cliente_18904,35.0,M,Tijuana
18905.0,Cliente_18905,33.0,M,CDMX
18906.0,Cliente_18906,44.0,F,Puebla
18907.0,Cliente_18907,51.0,Otro,CDMX
18908.0,Cliente_18908,49.0,Otro,Tijuana
18909.0,Cliente_18909,48.0,Otro,Tijuana
18910.0,Cliente_18910,67.0,M,Guadalajara
18911.0,Cliente_18911,38.0,M,Monterrey
18912.0,Cliente_18912,62.0,F,Tijuana
18913.0,Cliente_18913,28.0,Otro,Tijuana
18914.0,Cliente_18914,45.0,F,Guadalajara
18915.0,Cliente_18915,61.0,M,CDMX
18916.0,Cliente_18916,49.0,M,Puebla
18917.0,Cliente_18917,65.0,Otro,Guadalajara
18918.0,Cliente_18918,61.0,F,Puebla
18919.0,Cliente_18919,51.0,F,CDMX
18920.0,Cliente_18920,29.0,F,Guadalajara
18921.0,Cliente_18921,22.0,Otro,CDMX
18922.0,Cliente_18922,41.0,F,Guadalajara
18923.0,Cliente_18923,27.0,F,Monterrey
18924.0,Cliente_18924,22.0,M,Puebla
